Name	goldstandard2
cg01500421	0.07519908
cg01500567	0.034153437
cg01505176	0.033434565
cg01505590	0.012026905
cg01507173	0.714811108
cg01510051	0.916216852
cg01511567	0.147145442
cg01512854	0.395622255
cg01513611	0.064251898
cg01513661	0.092213569
cg01514487	0.898029826
cg01515426	0.026495918
cg01517033	0.629788404
cg01519742	0.02156787
cg01520924	0.119634424
cg01522721	0.029008734
cg01522975	0.044581296
cg01525376	0.172514327
cg01526089	0.384722279
cg01532080	0.071860265
cg01532771	0.880333304
cg01533387	0.037505494
cg01535453	0.038768604
cg01536400	0.894095941
cg01536980	0.084685461
cg01538982	0.036024939
cg01541443	0.735056907
cg01543654	0.529728549
cg01545079	0.959375367
cg01545242	0.037407011
cg01546430	0.337285855
cg01546563	0.088713605
cg01550148	0.225439817
cg01555431	0.053359507
cg01557297	0.015103844
cg01557667	0.027460731
cg01557989	0.023365577
cg01558777	0.931336901
cg01560871	0.76107408
cg01561916	0.024485348
cg01564343	0.853465338
cg01565918	0.911012689
cg01566170	0.58026294
cg01566404	0.851502532
cg01567482	0.406414412
cg01568335	0.05546261
cg01568736	0.850162131
cg01570086	0.054784886
cg01570885	0.443662677
cg01573562	0.148073917
cg01578341	0.078170299
cg01579216	0.667948033
cg01580044	0.257451867
cg01580568	0.943334344
cg01580681	0.129822556
cg01584473	0.864999404
cg01585703	0.053073843
cg01585758	0.080864703
cg01587454	0.910770292
cg01589580	0.125352448
cg01593190	0.041423204
cg01593385	0.682071479
cg01593886	0.023537592
cg01594214	0.055753038
cg01594262	0.163084791
cg01594915	0.063464546
cg01598046	0.026843896
cg01598642	0.863019868
cg01599709	0.24933852
cg01601573	0.498125643
cg01602416	0.135791349
cg01603095	0.499716057
cg01605517	0.801905129
cg01605783	0.702411349
cg01605984	0.764061568
cg01606998	0.064027048
cg01610488	0.03937932
cg01615080	0.090589834
cg01615704	0.081034128
cg01617750	0.512902079
cg01618660	0.616019054
cg01618851	0.663388645
cg01620308	0.057652916
cg01620569	0.067774785
cg01620785	0.23691554
cg01623187	0.659058616
cg01623438	0.215059341
cg01625242	0.173911951
cg01626197	0.040755545
cg01626227	0.026916538
cg01628253	0.024916066
cg01630869	0.028073574
cg01632825	0.041692688
cg01634119	0.053690264
cg01635061	0.059877816
cg01636591	0.587121645
cg01637734	0.763137569
cg01638735	0.042096992
cg01639256	0.963491956
cg01643284	0.021531138
cg01643580	0.1538343
cg01643624	0.834732707
cg01644850	0.027047887
cg01646665	0.280435447
cg01651364	0.039238381
cg01651593	0.044351846
cg01651821	0.068183884
cg01653110	0.094057579
cg01653445	0.035274512
cg01654582	0.029744804
cg01655123	0.022118928
cg01655341	0.134664999
cg01655355	0.030152971
cg01656216	0.660721193
cg01656470	0.649431186
cg01656750	0.544319212
cg01656853	0.278247895
cg01656955	0.09947911
cg01657207	0.212964388
cg01657380	0.860384048
cg01657408	0.022194025
cg01657694	0.025829023
cg01663295	0.051357909
cg01663469	0.052891685
cg01663570	0.028900437
cg01663968	0.043962929
cg01664666	0.061204971
cg01665633	0.099904856
cg01667384	0.025486619
cg01668383	0.766290012
cg01669948	0.886585529
cg01671575	0.869449871
cg01671881	0.805095449
cg01675895	0.666169922
cg01677098	0.026263104
cg01677177	0.104713608
cg01678321	0.625284534
cg01678893	0.012884693
cg01680823	0.806024355
cg01683883	0.018991617
cg01684579	0.498417011
cg01684901	0.760319249
cg01687051	0.044182534
cg01687711	0.049421746
cg01692572	0.078603216
cg01692815	0.031174014
cg01693108	0.035874161
cg01693157	0.020786543
cg01693350	0.560535778
cg01697732	0.061806022
cg01699584	0.003401423
cg01703884	0.784327899
cg01704534	0.453839397
cg01705458	0.048858613
cg01705587	0.019978253
cg01708236	0.059975498
cg01708964	0.952030834
cg01712016	0.042112019
cg01714932	0.69432751
cg01716083	0.080804831
cg01717150	0.02464972
cg01717706	0.026634644
cg01718365	0.140082224
cg01720228	0.179950753
cg01722450	0.74332187
cg01722994	0.035002414
cg01723464	0.02173018
cg01724150	0.174896085
cg01725199	0.042667535
cg01726767	0.705507204
cg01726775	0.025861468
cg01727899	0.875041101
cg01729862	0.059734204
cg01731341	0.956857493
cg01731685	0.03026524
cg01733599	0.883326827
cg01733783	0.057519311
cg01737507	0.033603067
cg01738359	0.036203758
cg01739167	0.218584812
cg01739965	0.045141517
cg01743370	0.037480648
cg01745448	0.041043732
cg01745510	0.032531174
cg01745657	0.248877668
cg01746088	0.036566077
cg01747191	0.901079408
cg01747665	0.92485041
cg01753375	0.650038617
cg01753595	0.036218782
cg01755369	0.030465665
cg01757745	0.67201855
cg01761409	0.032009986
cg01762581	0.515320059
cg01765461	0.026789578
cg01765473	0.01355822
cg01765641	0.746309802
cg01767116	0.841454325
cg01769037	0.338321727
cg01770232	0.09977098
cg01770400	0.916246133
cg01772980	0.828609525
cg01773061	0.050730902
cg01773854	0.077500009
cg01774645	0.499911303
cg01775265	0.486150112
cg01775414	0.037229139
cg01776246	0.115833122
cg01780107	0.035839037
cg01780482	0.036803863
cg01782320	0.037863806
cg01782486	0.726636449
cg01782487	0.067140194
cg01783386	0.073900935
cg01785060	0.027167113
cg01785339	0.068050339
cg01785568	0.262612143
cg01789267	0.707854959
cg01791232	0.204124657
cg01794265	0.039728677
cg01794711	0.027176811
cg01795122	0.013928106
cg01795697	0.055017596
cg01796223	0.688054229
cg01796228	0.711448521
cg01797043	0.751951632
cg01797527	0.027654246
cg01798443	0.084569494
cg01798589	0.069582544
cg01800843	0.080692875
cg01801174	0.050021684
cg01802635	0.060174388
cg01803059	0.198320094
cg01804429	0.478004518
cg01804844	0.706836577
cg01805282	0.07870169
cg01805540	0.029360613
cg01805784	0.025656735
cg01806808	0.024684049
cg01808130	0.151480702
cg01808508	0.637929912
cg01808706	0.024204816
cg01809579	0.043681834
cg01813965	0.222705684
cg01816336	0.021783495
cg01817029	0.096941526
cg01817393	0.350226844
cg01818492	0.028765428
cg01819572	0.053344893
cg01819863	0.025518634
cg01820374	0.42224304
cg01820777	0.032789251
cg01824804	0.061698846
cg01827098	0.944423254
cg01830294	0.07843191
cg01833398	0.020258287
cg01835489	0.855659934
cg01836044	0.058329833
cg01837574	0.447757725
cg01837719	0.073923804
cg01838317	0.064298054
cg01839464	0.088573769
cg01840268	0.176928029
cg01843018	0.674675785
cg01846065	0.036446836
cg01848594	0.197724277
cg01849789	0.072818208
cg01851208	0.042108573
cg01851399	0.067115345
cg01852131	0.017925473
cg01856970	0.027827568
cg01856985	0.016893829
cg01861509	0.706338386
cg01862366	0.019807264
cg01866162	0.015928177
cg01866521	0.033218147
cg01868128	0.800268572
cg01868559	0.051528736
cg01868782	0.060555854
cg01870826	0.133134463
cg01871963	0.911033973
cg01873645	0.033420176
cg01875775	0.031923944
cg01876612	0.051434279
cg01879488	0.084682609
cg01880404	0.033201372
cg01880569	0.493118663
cg01881255	0.017522728
cg01882150	0.032971305
cg01882179	0.018711673
cg01883521	0.032506612
cg01883966	0.927456248
cg01885635	0.2152976
cg01888411	0.053553575
cg01888566	0.030665347
cg01888601	0.421032999
cg01889448	0.674281792
cg01892528	0.026240579
cg01892689	0.463984566
cg01892727	0.232966002
cg01894895	0.849568327
cg01897036	0.850453187
cg01899253	0.296680101
cg01900048	0.074564564
cg01900364	0.795062887
cg01902747	0.134150955
cg01906055	0.642769956
cg01907837	0.71987657
cg01909245	0.815020377
cg01909487	0.018261905
cg01909833	0.080851049
cg01909921	0.107520282
cg01910481	0.775953726
cg01914242	0.037516912
cg01918706	0.037994615
cg01918888	0.060274344
cg01919488	0.083931163
cg01920232	0.079474001
cg01920829	0.203503588
cg01924619	0.023889381
cg01924993	0.035654699
cg01928902	0.045090283
cg01929065	0.013812914
cg01929105	0.047644139
cg01930621	0.063362509
cg01932459	0.007480449
cg01934790	0.061299078
cg01934797	0.831197686
cg01936124	0.016408898
cg01936270	0.046063623
cg01936555	0.821263939
cg01938354	0.028812612
cg01939428	0.176432129
cg01939443	0.66301214
cg01939479	0.018873199
cg01939597	0.027605417
cg01939681	0.034652125
cg01940867	0.03476085
cg01941619	0.656303688
cg01942127	0.038040341
cg01943185	0.040597033
cg01944444	0.057053557
cg01946401	0.421182313
cg01946574	0.041183444
cg01947224	0.026295129
cg01951308	0.043739168
cg01952458	0.020741698
cg01954353	0.041869222
cg01957330	0.052535371
cg01958189	0.586575926
cg01958916	0.026938314
cg01959004	0.075976
cg01959848	0.056492134
cg01962086	0.13582253
cg01962969	0.036529762
cg01965939	0.252042451
cg01966105	0.822790858
cg01966465	0.021552826
cg01968178	0.047913033
cg01968530	0.093335939
cg01969748	0.018711995
cg01971122	0.084231093
cg01979004	0.050351914
cg01980222	0.296696902
cg01982455	0.069559135
cg01982597	0.812952499
cg01985090	0.016278522
cg01985396	0.480124552
cg01985852	0.043924685
cg01986577	0.132031746
cg01988129	0.099050187
cg01989224	0.52566531
cg01990225	0.124958617
cg01990334	0.056651918
cg01991150	0.925943122
cg01991383	0.028549491
cg01992081	0.035562115
cg01993411	0.053964154
cg01993576	0.296478071
cg01994328	0.014397123
cg01994513	0.029294995
cg01994779	0.075408889
cg01995513	0.031670911
cg01998146	0.121311698
cg01998682	0.020725768
cg01998785	0.904524092
cg01999333	0.709035146
cg01999523	0.049571796
cg01999787	0.077622729
cg02001410	0.028189158
cg02005336	0.01587751
cg02005375	0.046059165
cg02005755	0.798900979
cg02007463	0.064188842
cg02007844	0.039644907
cg02008154	0.048980565
cg02008416	0.777936999
cg02008544	0.050735466
cg02009694	0.876922507
cg02010852	0.486955717
cg02014107	0.072772401
cg02016419	0.362566268
cg02017041	0.058811924
cg02017109	0.594153722
cg02018101	0.007591639
cg02019333	0.686096712
cg02021817	0.164606754
cg02022375	0.736746883
cg02025407	0.020843715
cg02026235	0.077944366
cg02027010	0.031737334
cg02028524	0.909980974
cg02029926	0.084561108
cg02032115	0.047984852
cg02033116	0.067331904
cg02034222	0.815617604
cg02037013	0.798986624
cg02039171	0.674143654
cg02040734	0.060938855
cg02043070	0.024500052
cg02043083	0.022497327
cg02044161	0.90900756
cg02044879	0.919679835
cg02045085	0.029865163
cg02046017	0.771449965
cg02046340	0.046248271
cg02046532	0.673851247
cg02047577	0.015972062
cg02049180	0.772122392
cg02053171	0.027754625
cg02055483	0.142593708
cg02055963	0.056004718
cg02056135	0.07342823
cg02058918	0.06446165
cg02059813	0.983893344
cg02060698	0.014062929
cg02060988	0.028086838
cg02062650	0.084903582
cg02064402	0.846066521
cg02065387	0.279171189
cg02065795	0.032468501
cg02066681	0.561881778
cg02068676	0.019309613
cg02071305	0.263434065
cg02071439	0.022836456
cg02075593	0.732748382
cg02077702	0.781802954
cg02077793	0.135452643
cg02078356	0.154063646
cg02082342	0.761944669
cg02082571	0.63090956
cg02084087	0.10644057
cg02085507	0.517283973
cg02089348	0.455369743
cg02091100	0.589057389
cg02092466	0.773380832
cg02094237	0.142558815
cg02096633	0.041051283
cg02096656	0.05241298
cg02097420	0.877364249
cg02097636	0.025521739
cg02100629	0.129677634
cg02100828	0.014906857
cg02100848	0.923398669
cg02101486	0.146331715
cg02102644	0.03912171
cg02103294	0.024956999
cg02104644	0.131699981
cg02105034	0.036832449
cg02105377	0.010027204
cg02105856	0.703925407
cg02110963	0.840025077
cg02111587	0.07091423
cg02113971	0.075129426
cg02115041	0.052480927
cg02117021	0.870524588
cg02119229	0.052902316
cg02119982	0.837151745
cg02121427	0.566320066
cg02121943	0.165860254
cg02123547	0.183483572
cg02125271	0.523773666
cg02126638	0.02888471
cg02128567	0.031478645
cg02130905	0.81967938
cg02131399	0.042839892
cg02131853	0.535448022
cg02131967	0.018783904
cg02131995	0.439602064
cg02136132	0.042162207
cg02141675	0.053990862
cg02144298	0.015727883
cg02144933	0.022833247
cg02147791	0.101702919
cg02149446	0.688166454
cg02150709	0.046850155
cg02150910	0.570925937
cg02151301	0.294560646
cg02153528	0.083932997
cg02153871	0.081902648
cg02154074	0.050756537
cg02154186	0.125072871
cg02154956	0.013466846
cg02157083	0.859162063
cg02157306	0.064322916
cg02159896	0.059043381
cg02160826	0.028389242
cg02161046	0.031067683
cg02161900	0.094161023
cg02162069	0.65637436
cg02162412	0.043028677
cg02162950	0.049783073
cg02163937	0.04554782
cg02164046	0.119663936
cg02164442	0.85584484
cg02166313	0.084535696
cg02166532	0.163343568
cg02168291	0.743055337
cg02169098	0.064454219
cg02169446	0.033790193
cg02170525	0.036009116
cg02171008	0.026419817
cg02171545	0.429693025
cg02173484	0.218153031
cg02175308	0.239364051
cg02178774	0.032047644
cg02178898	0.108919594
cg02181494	0.02810488
cg02181506	0.18670169
cg02182354	0.386028642
cg02184413	0.218643026
cg02186948	0.041284663
cg02186966	0.054465055
cg02187357	0.870397245
cg02189785	0.027922977
cg02192520	0.826822066
cg02192855	0.079097962
cg02192965	0.759116334
cg02194211	0.88395099
cg02196655	0.348857776
cg02196730	0.04563879
cg02196805	0.749474794
cg02197293	0.247315726
cg02198044	0.131636534
cg02198582	0.945934184
cg02200132	0.05100475
cg02200584	0.076473278
cg02201963	0.031312315
cg02205739	0.038387446
cg02207610	0.070231689
cg02210123	0.089359617
cg02210887	0.744386986
cg02212737	0.046419417
cg02212836	0.61202291
cg02213716	0.018079315
cg02215538	0.020513178
cg02216250	0.041649606
cg02217159	0.072267723
cg02217814	0.212047336
cg02218214	0.632085883
cg02218260	0.831668657
cg02218324	0.435920121
cg02224164	0.649273989
cg02225847	0.202337324
cg02226697	0.020956355
cg02226871	0.018565923
cg02226939	0.07880015
cg02227605	0.072797978
cg02228185	0.64067527
cg02229516	0.039341289
cg02229946	0.742245861
cg02233558	0.051221787
cg02233559	0.023897201
cg02235880	0.033624452
cg02237186	0.037184979
cg02238504	0.861725603
cg02238747	0.124236843
cg02238826	0.038372635
cg02239021	0.053422102
cg02239082	0.018441736
cg02240226	0.027669665
cg02240622	0.297022877
cg02241586	0.024050362
cg02244695	0.042811679
cg02245378	0.064529795
cg02245418	0.866711009
cg02246968	0.025254246
cg02247582	0.038584996
cg02248486	0.762440834
cg02250594	0.100501373
cg02250787	0.098264001
cg02250992	0.023334679
cg02252907	0.045830211
cg02252918	0.007194094
cg02254407	0.92404896
cg02254461	0.899841805
cg02254649	0.053032287
cg02255004	0.634778861
cg02255609	0.061354953
cg02257405	0.386131608
cg02257681	0.085336429
cg02259997	0.039882332
cg02261346	0.831859727
cg02266731	0.310468996
cg02268424	0.02626159
cg02269221	0.016577666
cg02271621	0.042408761
cg02273078	0.001741702
cg02273392	0.040088233
cg02275294	0.064610246
cg02275830	0.030063989
cg02275989	0.022368085
cg02276665	0.430173116
cg02276686	0.053385861
cg02276793	0.035717899
cg02277509	0.079847871
cg02278071	0.039941733
cg02278165	0.034460762
cg02279071	0.031074257
cg02280309	0.804440783
cg02282237	0.01495081
cg02283643	0.111634927
cg02284889	0.034948747
cg02285477	0.018676954
cg02286642	0.112831747
cg02286990	0.041992154
cg02290509	0.026177758
cg02292024	0.051421416
cg02293044	0.870921441
cg02296128	0.030813461
cg02298612	0.93637538
cg02299279	0.019290987
cg02300906	0.070899189
cg02301754	0.876999889
cg02301815	0.912309411
cg02303361	0.039949632
cg02304930	0.094300904
cg02305261	0.059511624
cg02305723	0.529322974
cg02307482	0.061841797
cg02309273	0.09571031
cg02309431	0.915049424
cg02309594	0.613741573
cg02310296	0.092126092
cg02311163	0.767769793
cg02312170	0.030503454
cg02312751	0.04269325
cg02314308	0.078703254
cg02316718	0.012922136
cg02317742	0.017310746
cg02317907	0.555084482
cg02318426	0.027980502
cg02318535	0.813944911
cg02320454	0.066208504
cg02321871	0.086573729
cg02322621	0.050569708
cg02322989	0.057696348
cg02324920	0.818496458
cg02326931	0.071583264
cg02327719	0.226213498
cg02330106	0.846017201
cg02331561	0.014877693
cg02332073	0.24356701
cg02332492	0.876157036
cg02332525	0.197748962
cg02332537	0.615403794
cg02334775	0.648785841
cg02335441	0.039204591
cg02335804	0.058433871
cg02336128	0.027253089
cg02342494	0.121353597
cg02344078	0.062669758
cg02344201	0.041326439
cg02344238	0.011196848
cg02347487	0.694626582
cg02351381	0.21974822
cg02352653	0.052110285
cg02357714	0.216206369
cg02357725	0.01643892
cg02358761	0.064866181
cg02358804	0.87645679
cg02360776	0.073304577
cg02360836	0.025710012
cg02361363	0.026740331
cg02361557	0.026988347
cg02364038	0.057447606
cg02364642	0.187082703
cg02366059	0.102271924
cg02367472	0.039114424
cg02372712	0.087964029
cg02374486	0.685588851
cg02376163	0.109194558
cg02376703	0.063922883
cg02377083	0.928380034
cg02381948	0.762360817
cg02382666	0.689816899
cg02385474	0.710689535
cg02385791	0.091500031
cg02387613	0.024760633
cg02387679	0.042525379
cg02387854	0.006829305
cg02388150	0.170303406
cg02391387	0.032013483
cg02393447	0.051332744
cg02397514	0.026009557
cg02398725	0.118422085
cg02399449	0.152433671
cg02399455	0.848743479
cg02400248	0.005608029
cg02401149	0.909793834
cg02401978	0.48956451
cg02403232	0.023587831
cg02404636	0.138371156
cg02407785	0.053797645
cg02409351	0.053955789
cg02412050	0.033806661
cg02413850	0.020860636
cg02415431	0.165825382
cg02417408	0.52135569
cg02420102	0.060092432
cg02422627	0.061714015
cg02422694	0.03489495
cg02423618	0.722646331
cg02425732	0.030614114
cg02430692	0.110819378
cg02431687	0.888206504
cg02431964	0.831443046
cg02433671	0.052043226
cg02437376	0.014712323
cg02441831	0.101375224
cg02443089	0.105646217
cg02447314	0.016577158
cg02449608	0.914611299
cg02449978	0.019991912
cg02451362	0.020933203
cg02451670	0.560565712
cg02452985	0.013091462
cg02453591	0.069842209
cg02453653	0.14280688
cg02456292	0.024442548
cg02460349	0.046596501
cg02471507	0.028148273
cg02473123	0.79063222
cg02475653	0.75704508
cg02477931	0.80305656
cg02479196	0.025830668
cg02479575	0.019217238
cg02480835	0.085774074
cg02486845	0.027216083
cg02488871	0.882528844
cg02489552	0.560726569
cg02490034	0.24278721
cg02491878	0.292492834
cg02494117	0.064226398
cg02496295	0.020385908
cg02497175	0.065258903
cg02497428	0.92342251
cg02497700	0.102369724
cg02497758	0.077914688
cg02499249	0.107528462
cg02501779	0.059978122
cg02501984	0.021307908
cg02502132	0.021607792
cg02503850	0.055787049
cg02503970	0.029069512
cg02505409	0.050779114
cg02505689	0.033662288
cg02506426	0.052133013
cg02507175	0.022479044
cg02508567	0.041640087
cg02510853	0.627499032
cg02511532	0.112296241
cg02512226	0.205233262
cg02512860	0.449936114
cg02513045	0.072234304
cg02515422	0.121474957
cg02515725	0.10756898
cg02516189	0.158521151
cg02516388	0.018001255
cg02517489	0.054297441
cg02519218	0.741583003
cg02519806	0.059702258
cg02523617	0.231286792
cg02525396	0.104425224
cg02525756	0.258869919
cg02527529	0.011189766
cg02528468	0.030104656
cg02532648	0.019512089
cg02533173	0.575333667
cg02533993	0.03105122
cg02537838	0.903447647
cg02537909	0.027952277
cg02539714	0.025826339
cg02543879	0.009708205
cg02545106	0.100741068
cg02546521	0.017292801
cg02547138	0.019818061
cg02547439	0.078080906
cg02548238	0.028678323
cg02549910	0.033043241
